盟國	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">盟國軍隊</td><td style=""width: 33.3333%;"">allied troops</td><td style=""width: 33.3333%;"">méngguó jūnduì</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 軍隊</td><td style=""width: 33.3333%;"">allied troops</td><td style=""width: 33.3333%;"">_ _ jūnduì</td></tr></tbody></table>"	盟國
實施	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">監督《憲法》的實施</td><td style=""width: 33.3333%;"">supervise the enforcement of the Constitution</td><td style=""width: 33.3333%;"">jiāndū xiànfǎ de shíshī</td></tr><tr><td style=""width: 33.3333%;"">《勞動法》實施細則</td><td style=""width: 33.3333%;"">detailed rules for implementing Labour Laws</td><td style=""width: 33.3333%;"">«láodòng fǎ» shíshī xìzé</td></tr><tr><td style=""width: 33.3333%;"">檢查政策的實施情況</td><td style=""width: 33.3333%;"">check the implementation of policy</td><td style=""width: 33.3333%;"">Jiǎnchá zhèngcè de shíshī qíngkuàng</td></tr><tr><td style=""width: 33.3333%;"">協定的條款正在付諸實施。</td><td style=""width: 33.3333%;"">The provisions of the agreement are being put into effect.</td><td style=""width: 33.3333%;"">Xiédìng de tiáokuǎn zhèngzài fùzhū shíshī.</td></tr><tr><td style=""width: 33.3333%;"">九年制義務教育正在逐步實施。</td><td style=""width: 33.3333%;"">The system of nine-year compulsory education is being implemented.</td><td style=""width: 33.3333%;"">Jiǔ nián zhì yìwù jiàoyù zhèngzài zhúbù shíshī.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">監督《憲法》的 _ _ </td><td style=""width: 33.3333%;"">supervise the enforcement of the Constitution</td><td style=""width: 33.3333%;"">jiāndū xiànfǎ de _ _</td></tr><tr><td style=""width: 33.3333%;"">《勞動法》 _ _ 細則</td><td style=""width: 33.3333%;"">detailed rules for implementing Labour Laws</td><td style=""width: 33.3333%;"">«láodòng fǎ» _ _ xìzé</td></tr><tr><td style=""width: 33.3333%;"">檢查政策的 _ _ 情況</td><td style=""width: 33.3333%;"">check the implementation of policy</td><td style=""width: 33.3333%;"">Jiǎnchá zhèngcè de _ _ qíngkuàng</td></tr><tr><td style=""width: 33.3333%;"">協定的條款正在付諸 _ _ 。</td><td style=""width: 33.3333%;"">The provisions of the agreement are being put into effect.</td><td style=""width: 33.3333%;"">Xiédìng de tiáokuǎn zhèngzài fùzhū _ _.</td></tr><tr><td style=""width: 33.3333%;"">九年制義務教育正在逐步 _ _ 。</td><td style=""width: 33.3333%;"">The system of nine-year compulsory education is being implemented.</td><td style=""width: 33.3333%;"">Jiǔ nián zhì yìwù jiàoyù zhèngzài zhúbù _ _.</td></tr></tbody></table>"	實施
祈禱	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">正在祈禱</td><td style=""width: 33.3333%;"">be at one’s prayer</td><td style=""width: 33.3333%;"">Zhèng zài qídǎo</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">正在 _ _ </td><td style=""width: 33.3333%;"">be at one’s prayer</td><td style=""width: 33.3333%;"">Zhèng zài _ _</td></tr></tbody></table>"	祈禱
親近	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">他對人熱情誠懇, 大家都願意親近他。</td><td style=""width: 33.3333%;"">As he is warm-hearted and sincere, everyone wants to be friends with him.</td><td style=""width: 33.3333%;"">Tā duì rén rèqíng chéngkěn, dàjiā dōu yuànyi qīnjìn tā.</td></tr><tr><td style=""width: 33.3333%;"">這兩人很親近。</td><td style=""width: 33.3333%;"">Those two are on intimate terms.</td><td style=""width: 33.3333%;"">Zhè liǎng rén hěn qīnjìn.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">他對人熱情誠懇, 大家都願意 _ _ 他。</td><td style=""width: 33.3333%;"">As he is warm-hearted and sincere, everyone wants to be friends with him.</td><td style=""width: 33.3333%;"">Tā duì rén rèqíng chéngkěn, dàjiā dōu yuànyi _ _ tā.</td></tr><tr><td style=""width: 33.3333%;"">這兩人很 _ _ 。</td><td style=""width: 33.3333%;"">Those two are on intimate terms.</td><td style=""width: 33.3333%;"">Zhè liǎng rén hěn _ _.</td></tr></tbody></table>"	親近
誘惑	"<table style=""border-collapse: collapse; width: 100%; height: 72px;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">抵禦誘惑 </td> <td style=""width: 33.3333%; height: 18px;"">resist (or withstand) temptation</td> <td style=""width: 33.3333%; height: 18px;"">dǐyù yòuhuò</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">經不住誘惑 </td> <td style=""width: 33.3333%; height: 18px;"">let oneself be seduced (into doing sth.); yield to temptation</td> <td style=""width: 33.3333%; height: 18px;"">jīng bùzhù yòuhuò</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">用黃色書刊誘惑青少年</td> <td style=""width: 33.3333%; height: 18px;"">tempt the young with pornographic books and periodicals</td> <td style=""width: 33.3333%; height: 18px;"">Yòng huángsè shūkān yòuhuò qīng-shàonián</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">窗外是一片誘惑人的景色。</td> <td style=""width: 33.3333%; height: 18px;"">The window commands a charming view.</td> <td style=""width: 33.3333%; height: 18px;"">Chuāngwài shì yī piàn yòuhuò rén de jǐngsè</td></tr></tbody></table><p><br></p>"	"<table style=""border-collapse: collapse; width: 100%; height: 72px;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">抵禦 _ _  </td> <td style=""width: 33.3333%; height: 18px;"">resist (or withstand) temptation</td> <td style=""width: 33.3333%; height: 18px;"">dǐyù _ _</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">經不住 _ _  </td> <td style=""width: 33.3333%; height: 18px;"">let oneself be seduced (into doing sth.); yield to temptation</td> <td style=""width: 33.3333%; height: 18px;"">jīng bùzhù _ _</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">用黃色書刊 _ _ 青少年</td> <td style=""width: 33.3333%; height: 18px;"">tempt the young with pornographic books and periodicals</td> <td style=""width: 33.3333%; height: 18px;"">Yòng huángsè shūkān _ _ qīng-shàonián</td> </tr> <tr style=""height: 18px;""> <td style=""width: 33.3333%; height: 18px;"">窗外是一片 _ _ 人的景色。</td> <td style=""width: 33.3333%; height: 18px;"">The window commands a charming view.</td> <td style=""width: 33.3333%; height: 18px;"">Chuāngwài shì yī piàn _ _ rén de jǐngsè</td></tr></tbody></table><p><br></p>"	誘惑
額外	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">額外(的)負擔</td><td style=""width: 33.3333%;"">added burden</td><td style=""width: 33.3333%;"">éwài fùdān</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ (的)負擔</td><td style=""width: 33.3333%;"">added burden</td><td style=""width: 33.3333%;"">_ _ fùdān</td></tr></tbody></table>"	額外
從事	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">從事文學創作</td><td style=""width: 33.3333%;"">take up writing as a profession</td><td style=""width: 33.3333%;"">cóngshì wénxué chuàngzuò</td></tr><tr><td style=""width: 33.3333%;"">從事科學研究工作</td><td style=""width: 33.3333%;"">be engaged in scientific research</td><td style=""width: 33.3333%;"">cóngshì kēxué yánjiū gōngzuò</td></tr><tr><td style=""width: 33.3333%;"">軍法從事</td><td style=""width: 33.3333%;"">deal with according to military law; court-martial</td><td style=""width: 33.3333%;"">jūnfǎcóngshì</td></tr><tr><td style=""width: 33.3333%;"">慎重從事</td><td style=""width: 33.3333%;"">act cautiously; steer a cautious course</td><td style=""width: 33.3333%;"">shènzhòng cóngshì</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 文學創作</td><td style=""width: 33.3333%;"">take up writing as a profession</td><td style=""width: 33.3333%;"">_ _ wénxué chuàngzuò</td></tr><tr><td style=""width: 33.3333%;""> _ _ 科學研究工作</td><td style=""width: 33.3333%;"">be engaged in scientific research</td><td style=""width: 33.3333%;"">_ _ kēxué yánjiū gōngzuò</td></tr><tr><td style=""width: 33.3333%;"">軍法 _ _ </td><td style=""width: 33.3333%;"">deal with according to military law; court-martial</td><td style=""width: 33.3333%;"">jūnfǎ_ _</td></tr><tr><td style=""width: 33.3333%;"">慎重 _ _ </td><td style=""width: 33.3333%;"">act cautiously; steer a cautious course</td><td style=""width: 33.3333%;"">shènzhòng _ _</td></tr></tbody></table>"	從事
世俗	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">世俗之見</td><td style=""width: 33.3333%;"">common views adjective secular; worldly</td><td style=""width: 33.3333%;"">shìsúzhījiàn</td></tr><tr><td style=""width: 33.3333%;"">世俗生活</td><td style=""width: 33.3333%;"">daily life</td><td style=""width: 33.3333%;"">shìsú shēnghuó</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 之見</td><td style=""width: 33.3333%;"">common views adjective secular; worldly</td><td style=""width: 33.3333%;"">_ _zhījiàn</td></tr><tr><td style=""width: 33.3333%;""> _ _ 生活</td><td style=""width: 33.3333%;"">daily life</td><td style=""width: 33.3333%;"">_ _ shēnghuó</td></tr></tbody></table>"	世俗
觀看	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">觀看表演</td><td style=""width: 33.3333%;"">watch a performance</td><td style=""width: 33.3333%;"">guānkàn biǎoyǎn</td></tr><tr><td style=""width: 33.3333%;"">觀看排球比賽</td><td style=""width: 33.3333%;"">watch a volleyball match</td><td style=""width: 33.3333%;"">guānkàn páiqiú bǐsài</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 表演</td><td style=""width: 33.3333%;"">watch a performance</td><td style=""width: 33.3333%;"">_ _ biǎoyǎn</td></tr><tr><td style=""width: 33.3333%;""> _ _ 排球比賽</td><td style=""width: 33.3333%;"">watch a volleyball match</td><td style=""width: 33.3333%;"">_ _ páiqiú bǐsài</td></tr></tbody></table>"	觀看
擺脫	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">擺脫困境</td><td style=""width: 33.3333%;"">extricate oneself from a predicament; get out of difficulties</td><td style=""width: 33.3333%;"">bǎituō kùnjìng</td></tr><tr><td style=""width: 33.3333%;"">擺脫債務</td><td style=""width: 33.3333%;"">rid oneself of debt; get out of debt</td><td style=""width: 33.3333%;"">bǎituō zhàiwù</td></tr><tr><td style=""width: 33.3333%;"">擺脫舊傳統</td><td style=""width: 33.3333%;"">break with old traditions</td><td style=""width: 33.3333%;"">bǎituō jiù chuántǒng</td></tr><tr><td style=""width: 33.3333%;"">擺脫追蹤者</td><td style=""width: 33.3333%;"">shake off one’s pursuers</td><td style=""width: 33.3333%;"">bǎituō zhuīzōng zhě</td></tr><tr><td style=""width: 33.3333%;"">擺脫貧窮落後的狀態</td><td style=""width: 33.3333%;"">be lifted out of poverty and backwardness</td><td style=""width: 33.3333%;"">bǎituō pínqióng luòhòu de zhuàngtài</td></tr><tr><td style=""width: 33.3333%;"">擺脫殖民主義的桎梏</td><td style=""width: 33.3333%;"">cast off the yoke of colonialism</td><td style=""width: 33.3333%;"">Bǎituō zhímínzhǔyì de zhìgù</td></tr><tr><td style=""width: 33.3333%;"">有助於婦女擺脫瑣碎的家務</td><td style=""width: 33.3333%;"">help free women from household chores</td><td style=""width: 33.3333%;"">yǒuzhù yú fùnǚ bǎituō suǒsuì de jiāwù</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 困境</td><td style=""width: 33.3333%;"">extricate oneself from a predicament; get out of difficulties</td><td style=""width: 33.3333%;"">bǎituō kùnjìng</td></tr><tr><td style=""width: 33.3333%;""> _ _ 債務</td><td style=""width: 33.3333%;"">rid oneself of debt; get out of debt</td><td style=""width: 33.3333%;"">bǎituō zhàiwù</td></tr><tr><td style=""width: 33.3333%;""> _ _ 舊傳統</td><td style=""width: 33.3333%;"">break with old traditions</td><td style=""width: 33.3333%;"">bǎituō jiù chuántǒng</td></tr><tr><td style=""width: 33.3333%;""> _ _ 追蹤者</td><td style=""width: 33.3333%;"">shake off one’s pursuers</td><td style=""width: 33.3333%;"">bǎituō zhuīzōng zhě</td></tr><tr><td style=""width: 33.3333%;""> _ _ 貧窮落後的狀態</td><td style=""width: 33.3333%;"">be lifted out of poverty and backwardness</td><td style=""width: 33.3333%;"">bǎituō pínqióng luòhòu de zhuàngtài</td></tr><tr><td style=""width: 33.3333%;""> _ _ 殖民主義的桎梏</td><td style=""width: 33.3333%;"">cast off the yoke of colonialism</td><td style=""width: 33.3333%;"">Bǎituō zhímínzhǔyì de zhìgù</td></tr><tr><td style=""width: 33.3333%;"">有助於婦女 _ _ 瑣碎的家務</td><td style=""width: 33.3333%;"">help free women from household chores</td><td style=""width: 33.3333%;"">yǒuzhù yú fùnǚ bǎituō suǒsuì de jiāwù</td></tr></tbody></table>"	擺脫
沉思	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">沉思默想</td><td style=""width: 33.3333%;"">be deep in contemplation</td><td style=""width: 33.3333%;"">chénsīmòxiǎng</td></tr><tr><td style=""width: 33.3333%;"">陷入沉思之中</td><td style=""width: 33.3333%;"">be lost in thought; be deep in meditation</td><td style=""width: 33.3333%;"">Xiànrù chénsī zhīzhōng</td></tr><tr><td style=""width: 33.3333%;"">他為這個問題沉思了好久。</td><td style=""width: 33.3333%;"">He pondered over this problem for a long time.</td><td style=""width: 33.3333%;"">Tā wèi zhège wèntí chénsī le hǎojiǔ.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 默想</td><td style=""width: 33.3333%;"">be deep in contemplation</td><td style=""width: 33.3333%;"">_ _mòxiǎng</td></tr><tr><td style=""width: 33.3333%;"">陷入 _ _ 之中</td><td style=""width: 33.3333%;"">be lost in thought; be deep in meditation</td><td style=""width: 33.3333%;"">Xiànrù _ _ zhīzhōng</td></tr><tr><td style=""width: 33.3333%;"">他為這個問題 _ _ 了好久。</td><td style=""width: 33.3333%;"">He pondered over this problem for a long time.</td><td style=""width: 33.3333%;"">Tā wèi zhège wèntí _ _ le hǎojiǔ.</td></tr></tbody></table>"	沉思
居民	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">居民住房建設</td><td style=""width: 33.3333%;"">residential construction</td><td style=""width: 33.3333%;"">jūmín zhùfáng jiànshè</td></tr><tr><td style=""width: 33.3333%;"">城鎮居民</td><td style=""width: 33.3333%;"">residents in cities and towns; urban residents</td><td style=""width: 33.3333%;"">chéngzhèn jūmín</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 住房建設</td><td style=""width: 33.3333%;"">residential construction</td><td style=""width: 33.3333%;"">_ _ zhùfáng jiànshè</td></tr><tr><td style=""width: 33.3333%;"">城鎮 _ _ </td><td style=""width: 33.3333%;"">residents in cities and towns; urban residents</td><td style=""width: 33.3333%;"">chéngzhèn _ _</td></tr></tbody></table>"	居民
耗	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">耗了不少糧食</td><td style=""width: 33.3333%;"">have consumed much grain</td><td style=""width: 33.3333%;"">Hào le bùshǎo liángshi</td></tr><tr><td style=""width: 33.3333%;"">鍋裡的水快耗幹了。</td><td style=""width: 33.3333%;"">The pot is boiling dry.</td><td style=""width: 33.3333%;"">Guō lǐ de shuǐ kuài hào gàn le.</td></tr><tr><td style=""width: 33.3333%;"">這輛車耗油。</td><td style=""width: 33.3333%;"">This car uses a lot of petrol.</td><td style=""width: 33.3333%;"">Zhè liàng chē hào yóu.</td></tr><tr><td style=""width: 33.3333%;"">別耗著了, 快走吧。</td><td style=""width: 33.3333%;"">Stop dawdling and get going.</td><td style=""width: 33.3333%;"">Bié hào zhe le, kuài zǒu ba.</td></tr><tr><td style=""width: 33.3333%;"">噩耗</td><td style=""width: 33.3333%;"">sad news of a beloved person’s death</td><td style=""width: 33.3333%;"">èhào</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ 了不少糧食</td><td style=""width: 33.3333%;"">have consumed much grain</td><td style=""width: 33.3333%;"">Hào le bùshǎo liángshi</td></tr><tr><td style=""width: 33.3333%;"">鍋裡的水快 _ 幹了。</td><td style=""width: 33.3333%;"">The pot is boiling dry.</td><td style=""width: 33.3333%;"">Guō lǐ de shuǐ kuài _ gàn le.</td></tr><tr><td style=""width: 33.3333%;"">這輛車 _ 油。</td><td style=""width: 33.3333%;"">This car uses a lot of petrol.</td><td style=""width: 33.3333%;"">Zhè liàng chē _ yóu.</td></tr><tr><td style=""width: 33.3333%;"">別 _ 著了, 快走吧。</td><td style=""width: 33.3333%;"">Stop dawdling and get going.</td><td style=""width: 33.3333%;"">Bié _ zhe le, kuài zǒu ba.</td></tr><tr><td style=""width: 33.3333%;"">噩 _ </td><td style=""width: 33.3333%;"">sad news of a beloved person’s death</td><td style=""width: 33.3333%;"">è_</td></tr></tbody></table>"	耗
並非	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">所謂團結, 並非一團和氣。</td><td style=""width: 33.3333%;"">When we speak of unity, we do not mean unprincipled peace.</td><td style=""width: 33.3333%;"">Suǒwèi tuánjié, bìngfēi yī tuán héqì.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">所謂團結,  _ _ 一團和氣。</td><td style=""width: 33.3333%;"">When we speak of unity, we do not mean unprincipled peace.</td><td style=""width: 33.3333%;"">Suǒwèi tuánjié, _ _ yī tuán héqì.</td></tr></tbody></table>"	並非
飢餓	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">掙扎在飢餓線上</td><td style=""width: 33.3333%;"">struggling along on the verge of starvation</td><td style=""width: 33.3333%;"">Zhēngzhá zài jī'è xiàn shàng</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">掙扎在 _ _ 線上</td><td style=""width: 33.3333%;"">struggling along on the verge of starvation</td><td style=""width: 33.3333%;"">Zhēngzhá zài jī'è xiàn shàng</td></tr></tbody></table>"	飢餓
短缺	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">資金短缺</td><td style=""width: 33.3333%;"">short of funds</td><td style=""width: 33.3333%;"">zījīn duǎnquē</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">資金 _ _ </td><td style=""width: 33.3333%;"">short of funds</td><td style=""width: 33.3333%;"">zījīn _ _</td></tr></tbody></table>"	短缺
險境	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">脫離險境</td><td style=""width: 33.3333%;"">out of danger; safe</td><td style=""width: 33.3333%;"">tuōlí xiǎnjìng</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">脫離 _ _ </td><td style=""width: 33.3333%;"">out of danger; safe</td><td style=""width: 33.3333%;"">tuōlí _ _</td></tr></tbody></table>"	險境
瀕臨	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">瀕臨滅絕</td><td style=""width: 33.3333%;"">on the brink of extinction; endangered</td><td style=""width: 33.3333%;"">bīnlín mièjué</td></tr><tr><td style=""width: 33.3333%;"">瀕臨死亡</td><td style=""width: 33.3333%;"">at death’s door</td><td style=""width: 33.3333%;"">bīnlínsǐwáng</td></tr><tr><td style=""width: 33.3333%;"">河北省瀕臨渤海。</td><td style=""width: 33.3333%;"">Hebei Province is on the Bohai.</td><td style=""width: 33.3333%;"">Héběi shěng bīnlín Bó Hǎi.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 滅絕</td><td style=""width: 33.3333%;"">on the brink of extinction; endangered</td><td style=""width: 33.3333%;"">_ _ mièjué</td></tr><tr><td style=""width: 33.3333%;""> _ _ 死亡</td><td style=""width: 33.3333%;"">at death’s door</td><td style=""width: 33.3333%;"">_ _sǐwáng</td></tr><tr><td style=""width: 33.3333%;"">河北省 _ _ 渤海。</td><td style=""width: 33.3333%;"">Hebei Province is on the Bohai.</td><td style=""width: 33.3333%;"">Héběi shěng _ _ Bó Hǎi.</td></tr></tbody></table>"	瀕臨
簽署	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">簽署意見</td><td style=""width: 33.3333%;"">write comments and sign one’s name (on a document)</td><td style=""width: 33.3333%;"">qiānshǔ yìjiàn</td></tr><tr><td style=""width: 33.3333%;"">聯合公報是由雙方代表團團長簽署的。</td><td style=""width: 33.3333%;"">The joint communiqué was signed by the heads of both delegations.</td><td style=""width: 33.3333%;"">Liánhé gōngbào shì yóu shuāngfāng dàibiǎotuán tuánzhǎng qiānshǔ de.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 意見</td><td style=""width: 33.3333%;"">write comments and sign one’s name (on a document)</td><td style=""width: 33.3333%;"">_ _ yìjiàn</td></tr><tr><td style=""width: 33.3333%;"">聯合公報是由雙方代表團團長 _ _ 的。</td><td style=""width: 33.3333%;"">The joint communiqué was signed by the heads of both delegations.</td><td style=""width: 33.3333%;"">Liánhé gōngbào shì yóu shuāngfāng dàibiǎotuán tuánzhǎng _ _ de.</td></tr></tbody></table>"	簽署
協議	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">達成協議</td><td style=""width: 33.3333%;"">reach an agreement</td><td style=""width: 33.3333%;"">dáchéng xiéyì</td></tr><tr><td style=""width: 33.3333%;"">口頭協議</td><td style=""width: 33.3333%;"">verbal agreement</td><td style=""width: 33.3333%;"">kǒutóu xiéyì</td></tr><tr><td style=""width: 33.3333%;"">協議聯合聲明</td><td style=""width: 33.3333%;"">agree on a joint statement</td><td style=""width: 33.3333%;"">xiéyì liánhé shēngmíng</td></tr><tr><td style=""width: 33.3333%;"">一致協議的文件</td><td style=""width: 33.3333%;"">a document unanimously agreed upon</td><td style=""width: 33.3333%;"">Yīzhì xiéyì de wénjiàn</td></tr><tr><td style=""width: 33.3333%;"">雙方協議提高收購價格。</td><td style=""width: 33.3333%;"">The two sides agreed to raise the purchasing price.</td><td style=""width: 33.3333%;"">Shuāngfāng xiéyì tígāo shōugòu jiàgé.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">達成 _ _ </td><td style=""width: 33.3333%;"">reach an agreement</td><td style=""width: 33.3333%;"">dáchéng _ _</td></tr><tr><td style=""width: 33.3333%;"">口頭 _ _ </td><td style=""width: 33.3333%;"">verbal agreement</td><td style=""width: 33.3333%;"">kǒutóu _ _</td></tr><tr><td style=""width: 33.3333%;""> _ _ 聯合聲明</td><td style=""width: 33.3333%;"">agree on a joint statement</td><td style=""width: 33.3333%;"">_ _ liánhé shēngmíng</td></tr><tr><td style=""width: 33.3333%;"">一致 _ _ 的文件</td><td style=""width: 33.3333%;"">a document unanimously agreed upon</td><td style=""width: 33.3333%;"">Yīzhì _ _ de wénjiàn</td></tr><tr><td style=""width: 33.3333%;"">雙方 _ _ 提高收購價格。</td><td style=""width: 33.3333%;"">The two sides agreed to raise the purchasing price.</td><td style=""width: 33.3333%;"">Shuāngfāng _ _ tígāo shōugòu jiàgé.</td></tr></tbody></table>"	協議
和平	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">戰爭與和平</td><td style=""width: 33.3333%;"">war and peace</td><td style=""width: 33.3333%;"">《Zhànzhēng Yǔ Hépíng》</td></tr><tr><td style=""width: 33.3333%;"">和平環境</td><td style=""width: 33.3333%;"">peaceful environment</td><td style=""width: 33.3333%;"">hépíng huánjìng</td></tr><tr><td style=""width: 33.3333%;"">和平解決邊界爭端</td><td style=""width: 33.3333%;"">peaceful settlement of a boundary dispute</td><td style=""width: 33.3333%;"">hépíng jiějué biānjiè zhēngduān</td></tr><tr><td style=""width: 33.3333%;"">和平利用原子能</td><td style=""width: 33.3333%;"">peaceful utilization of atomic energy; use atomic energy for peaceful purposes</td><td style=""width: 33.3333%;"">hépíng lìyòng yuánzǐnéng</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">戰爭與 _ _ </td><td style=""width: 33.3333%;"">war and peace</td><td style=""width: 33.3333%;"">《Zhànzhēng Yǔ Hépíng》</td></tr><tr><td style=""width: 33.3333%;""> _ _ 環境</td><td style=""width: 33.3333%;"">peaceful environment</td><td style=""width: 33.3333%;"">_ _ huánjìng</td></tr><tr><td style=""width: 33.3333%;""> _ _ 解決邊界爭端</td><td style=""width: 33.3333%;"">peaceful settlement of a boundary dispute</td><td style=""width: 33.3333%;"">_ _ jiějué biānjiè zhēngduān</td></tr><tr><td style=""width: 33.3333%;""> _ _ 利用原子能</td><td style=""width: 33.3333%;"">peaceful utilization of atomic energy; use atomic energy for peaceful purposes</td><td style=""width: 33.3333%;"">_ _ lìyòng yuánzǐnéng</td></tr></tbody></table>"	和平
